split,class_name,leaf_id,image_id,path
val,Grape___Black_rot,fam_b.rot 0334,3.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
train,Grape___Black_rot,fam_b.rot 0335,4.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
test,Apple___Apple_scab,frec_scab 3489,103.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG
train,Apple___Apple_scab,frec_scab 3488,103.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\3d34bd1c-fae9-446a-a629-147b5e8d5d6b___FREC_Scab 3103.JPG
train,Apple___Apple_scab,frec_scab 3483,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
test,Apple___Apple_scab,frec_scab 3482,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
test,Apple___Apple_scab,frec_scab 3481,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
train,Apple___Apple_scab,frec_scab 3480,101.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\0b170906-9436-4c0d-84c1-c396ad9d909b___FREC_Scab 3101.JPG
train,Apple___Apple_scab,frec_scab 3487,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
train,Apple___Apple_scab,frec_scab 3486,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
train,Apple___Apple_scab,frec_scab 3485,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
test,Apple___Apple_scab,frec_scab 3484,102.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\4151028c-c8bc-4394-b4a7-aff414864c15___FREC_Scab 3418.JPG
train,Grape___Black_rot,fam_b.rot 0484,41.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Grape___Black_rot,fam_b.rot 0485,41.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
val,Grape___Black_rot,fam_b.rot 0486,41.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Grape___Black_rot,fam_b.rot 0487,42.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Grape___Black_rot,fam_b.rot 0480,40.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
val,Grape___Black_rot,fam_b.rot 0481,40.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
val,Grape___Black_rot,fam_b.rot 0482,40.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\00090b0f-c140-4e77-8d20-d39f67b75fcc___FAM_B.Rot 0376.JPG
val,Grape___Black_rot,fam_b.rot 0483,41.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Grape___Black_rot,fam_b.rot 0488,42.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Grape___Black_rot,fam_b.rot 0489,42.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
val,Grape___Black_rot,fam_b.rot 0544,56.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Black_rot\004175d8-dc74-4285-8401-3cc9565730bb___FAM_B.Rot 0626.JPG
train,Tomato___Early_blight,rs_erly.b 7568,82.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7569,83.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0012b9d2-2130-4a06-a834-b1f3af34f57e___RS_Erly.B 8389.JPG
train,Tomato___Early_blight,rs_erly.b 7564,81.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG
train,Tomato___Early_blight,rs_erly.b 7565,82.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7566,82.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
train,Tomato___Early_blight,rs_erly.b 7567,82.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0034a551-9512-44e5-ba6c-827f85ecc688___RS_Erly.B 9432.JPG
test,Tomato___Early_blight,rs_erly.b 7560,80.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0378db62-5231-4eff-815d-c0deb0043e80___RS_Erly.B 7464.JPG
val,Tomato___Early_blight,rs_erly.b 7561,81.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG
test,Tomato___Early_blight,rs_erly.b 7562,81.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG
test,Tomato___Early_blight,rs_erly.b 7563,81.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0208ed52-1b28-4c9c-88e3-4667581e1109___RS_Erly.B 7829.JPG
test,Apple___healthy,rs_hl 8198,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
test,Apple___healthy,rs_hl 8199,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
val,Apple___healthy,rs_hl 8190,255.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\04125537-801d-4e15-b66c-224b09b4e1a7___RS_HL 7457.JPG
train,Apple___healthy,rs_hl 8191,255.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\04125537-801d-4e15-b66c-224b09b4e1a7___RS_HL 7457.JPG
train,Apple___healthy,rs_hl 8192,255.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\04125537-801d-4e15-b66c-224b09b4e1a7___RS_HL 7457.JPG
train,Apple___healthy,rs_hl 8193,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
test,Apple___healthy,rs_hl 8194,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
train,Apple___healthy,rs_hl 8195,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
val,Apple___healthy,rs_hl 8197,256.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\11bc4ba3-5d5e-4b1e-a5e3-27122256864a___RS_HL 7371.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6615,24.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6614,24.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6617,24.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6616,24.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0160c3b5-d89e-40e5-a313-49ae1524040a___Crnl_L.Mold 6823.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6611,23.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6610,23.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 6613,23.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\00694db7-3327-45e0-b4da-a8bb7ab6a4b7___Crnl_L.Mold 6923.JPG
test,Tomato___Leaf_Mold,crnl_l.mold 6619,25.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\0425e1f8-950e-4f8f-a8cc-66809d61ef54___Crnl_L.Mold 6783.JPG
train,Tomato___Late_blight,rs_late.b 5412,91.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG
train,Tomato___Late_blight,rs_late.b 5413,91.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG
train,Tomato___Late_blight,rs_late.b 5417,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\01ebf21e-ef94-4c92-b007-0b26741c2fc8___GHLB2 Leaf 9075.JPG
train,Tomato___Late_blight,rs_late.b 5414,91.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\00ce4c63-9913-4b16-898c-29f99acf0dc3___RS_Late.B 4982.JPG
val,Tomato___Late_blight,rs_late.b 5418,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\01ebf21e-ef94-4c92-b007-0b26741c2fc8___GHLB2 Leaf 9075.JPG
train,Tomato___Late_blight,rs_late.b 5419,92.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Late_blight\01ebf21e-ef94-4c92-b007-0b26741c2fc8___GHLB2 Leaf 9075.JPG
train,Tomato___healthy,rs_hl 9638,163.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\3574c8fc-19bd-4163-adc8-c36276fff0fb___GH_HL Leaf 362.JPG
val,Tomato___healthy,rs_hl 9639,163.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\3574c8fc-19bd-4163-adc8-c36276fff0fb___GH_HL Leaf 362.JPG
train,Tomato___healthy,rs_hl 9636,162.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0de16216-510d-48c1-9ef0-78ce39328ff2___GH_HL Leaf 240.JPG
train,Tomato___healthy,rs_hl 9637,162.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0de16216-510d-48c1-9ef0-78ce39328ff2___GH_HL Leaf 240.JPG
train,Apple___healthy,rs_hl 6248,101.0,C:\Datasets\PlantVillage-official\raw\color\Apple___healthy\010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG
train,Tomato___Early_blight,rs_erly.b 9469,213.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\0012b9d2-2130-4a06-a834-b1f3af34f57e___RS_Erly.B 8389.JPG
train,Tomato___Early_blight,rs_erly.b 9468,212.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG
train,Tomato___Early_blight,rs_erly.b 9467,212.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG
train,Tomato___Early_blight,rs_erly.b 9466,212.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG
train,Tomato___Early_blight,rs_erly.b 9465,212.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\1dad664e-ec73-474e-aaf9-a832ca212e3f___RS_Erly.B 7533.JPG
train,Tomato___Early_blight,rs_erly.b 9464,211.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2998c7f2-9f4f-4734-aa39-403dd7211869___RS_Erly.B 7528.JPG
train,Tomato___Early_blight,rs_erly.b 9463,211.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2998c7f2-9f4f-4734-aa39-403dd7211869___RS_Erly.B 7528.JPG
train,Tomato___Early_blight,rs_erly.b 9462,211.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2998c7f2-9f4f-4734-aa39-403dd7211869___RS_Erly.B 7528.JPG
val,Tomato___Early_blight,rs_erly.b 9461,211.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\2998c7f2-9f4f-4734-aa39-403dd7211869___RS_Erly.B 7528.JPG
train,Tomato___Early_blight,rs_erly.b 9460,210.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Early_blight\38685009-d6e6-4b3a-9957-bf049a210cda___RS_Erly.B 7606.JPG
train,Tomato___Leaf_Mold,crnl_l.mold 9149,231.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___Leaf_Mold\12319ec3-c990-4c68-8683-244f1f220c09___Crnl_L.Mold 9146.JPG
test,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0789,6.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0012e1ee-fde3-478f-ab27-18648feb2b05___FAM_L.Blight 1647.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0788,5.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0783,4.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0782,4.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
val,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0781,4.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0780,3.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0787,5.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
train,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0786,5.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
test,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0785,5.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
test,Grape___Leaf_blight_(Isariopsis_Leaf_Spot),fam_l.blight 0784,4.0,C:\Datasets\PlantVillage-official\raw\color\Grape___Leaf_blight_(Isariopsis_Leaf_Spot)\0001aa74-bbd7-433b-a900-1dccab39d521___FAM_L.Blight 4508.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1679,252.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\057d2526-1752-4d6c-902d-85f85ec93d41___Rut._Bact.S 0806.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1678,252.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\057d2526-1752-4d6c-902d-85f85ec93d41___Rut._Bact.S 0806.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1677,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1676,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1675,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1674,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1673,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1672,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1671,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1670,251.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\19837ada-1cde-49b6-9f72-9c165225131f___Rutg._Bact.S 1821.JPG
train,Apple___Cedar_apple_rust,frec_c.rust 9944,66.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\0321e067-d13b-47d0-b3a6-76ba6f357d02___FREC_C.Rust 3667.JPG
val,Apple___Cedar_apple_rust,frec_c.rust 9945,66.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Cedar_apple_rust\0321e067-d13b-47d0-b3a6-76ba6f357d02___FREC_C.Rust 3667.JPG
train,Apple___Apple_scab,frec_scab 3010,20.0,C:\Datasets\PlantVillage-official\raw\color\Apple___Apple_scab\01f3deaa-6143-4b6c-9c22-620a46d8be04___FREC_Scab 3112.JPG
train,Peach___Bacterial_spot,rut._bact.s 1473,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rut._bact.s 1472,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rut._bact.s 1471,122.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Peach___Bacterial_spot,rut._bact.s 1470,122.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\00ddc106-692e-4c67-b2e8-569c924caf49___Rutg._Bact.S 1228.JPG
train,Peach___Bacterial_spot,rut._bact.s 1477,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rut._bact.s 1476,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
val,Peach___Bacterial_spot,rut._bact.s 1475,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rut._bact.s 1474,123.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\14584126-306b-4a1b-966c-f12ac5f123d2___Rutg._Bact.S 2015.JPG
train,Peach___Bacterial_spot,rut._bact.s 1479,124.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0cb5f9a6-da85-4bf3-9d20-3c543f83e27d___Rutg._Bact.S 1248.JPG
train,Peach___Bacterial_spot,rut._bact.s 1478,124.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\0cb5f9a6-da85-4bf3-9d20-3c543f83e27d___Rutg._Bact.S 1248.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1585,241.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\241124be-b480-462b-8f2b-38e88eff42ab___Rut._Bact.S 1216.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1584,241.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\241124be-b480-462b-8f2b-38e88eff42ab___Rut._Bact.S 1216.JPG
test,Peach___Bacterial_spot,rutg._bact.s 1587,241.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\241124be-b480-462b-8f2b-38e88eff42ab___Rut._Bact.S 1216.JPG
val,Peach___Bacterial_spot,rutg._bact.s 1586,241.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\241124be-b480-462b-8f2b-38e88eff42ab___Rut._Bact.S 1216.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1581,240.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1b0dbe32-3756-4496-83cf-24047648eb02___Rut._Bact.S 1128.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1580,240.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1b0dbe32-3756-4496-83cf-24047648eb02___Rut._Bact.S 1128.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1583,240.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\1b0dbe32-3756-4496-83cf-24047648eb02___Rut._Bact.S 1128.JPG
test,Peach___Bacterial_spot,rutg._bact.s 2169,307.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\030738f0-435a-4565-af45-dcd80c6abbab___Rut._Bact.S 1355.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2166,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2167,307.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\030738f0-435a-4565-af45-dcd80c6abbab___Rut._Bact.S 1355.JPG
val,Peach___Bacterial_spot,rutg._bact.s 2164,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2165,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Peach___Bacterial_spot,rutg._bact.s 1589,241.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\241124be-b480-462b-8f2b-38e88eff42ab___Rut._Bact.S 1216.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2163,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2160,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Peach___Bacterial_spot,rutg._bact.s 2161,306.0,C:\Datasets\PlantVillage-official\raw\color\Peach___Bacterial_spot\022213cf-0757-451f-89f8-306c4f7defb0___Rut._Bact.S 1510.JPG
train,Tomato___healthy,rs_hl 9904,229.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG
train,Tomato___healthy,rs_hl 9905,229.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG
test,Tomato___healthy,rs_hl 9906,230.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG
train,Tomato___healthy,rs_hl 9907,230.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG
train,Tomato___healthy,rs_hl 9900,228.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\0902aa8e-e4f7-4c29-b11a-b2b7f24fe61c___GH_HL Leaf 228.1.JPG
val,Tomato___healthy,rs_hl 9902,229.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG
test,Tomato___healthy,rs_hl 9903,229.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1.JPG
train,Tomato___healthy,rs_hl 9908,230.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG
train,Tomato___healthy,rs_hl 9909,230.0,C:\Datasets\PlantVillage-official\raw\color\Tomato___healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG
